original,status,updated_term,extraneous_text,confidence,error
Poems 1729. rbgenr,PROPOSED,Poems,1729 rbgenr,0.98,
Poems 1730. rbgenr,PROPOSED,Poems,1730 rbgenr,0.98,
Poems 1740. rbgenr,PROPOSED,Poems,1740 rbgenr,0.98,
Poems 1741. rbgenr,PROPOSED,Poems,1741 rbgenr,0.98,
Poems 1745. rbgenr,PROPOSED,Poems,1745 rbgenr,0.98,
Poems 1750. rbgenr,PROPOSED,Poems,1750 rbgenr,0.98,
Poems 1754. rbgenr,PROPOSED,Poems,1754 rbgenr,0.98,
Poems 1755. rbgenr,PROPOSED,Poems,1755 rbgenr,0.98,
Poems 1756. rbgenr,PROPOSED,Poems,1756 rbgenr,0.98,
Poems 1757. rbgenr,PROPOSED,Poems,1757 rbgenr,0.98,
Poems 1758. rbgenr,PROPOSED,Poems,1758 rbgenr,0.98,
Poems 1759. rbgenr,PROPOSED,Poems,1759 rbgenr,0.98,
Poems 1760. rbgenr,PROPOSED,Poems,1760 rbgenr,0.98,
Poems 1762. rbgenr,PROPOSED,Poems,1762 rbgenr,0.98,
Poems 1763. rbgenr,PROPOSED,Poems,1763 rbgenr,0.98,
Poems 1764. rbgenr,PROPOSED,Poems,1764 rbgenr,0.98,
Poems 1765. rbgenr,PROPOSED,Poems,1765 rbgenr,0.98,
Poems 1766. rbgenr,PROPOSED,Poems,1766 rbgenr,0.98,
Poems 1767. rbgenr,PROPOSED,Poems,1767 rbgenr,0.98,
Poems 1768. rbgenr,PROPOSED,Poems,1768 rbgenr,0.98,
Poems 1769. rbgenr,PROPOSED,Poems,1769 rbgenr,0.98,
Poems 1769. rbmscv,PROPOSED,Poems,1769 rbmscv,0.98,
Poems 1770. rbgenr,PROPOSED,Poems,1770 rbgenr,0.98,
Poems 1771. rbgenr,PROPOSED,Poems,1771 rbgenr,0.98,
Poems 1772. rbgenr,PROPOSED,Poems,1772 rbgenr,0.98,
Poems 1773. rbgenr,PROPOSED,Poems,1773 rbgenr,0.98,
Poems 1774. rbgenr,PROPOSED,Poems,1774 rbgenr,0.98,
Poems 1775. rbgenr,PROPOSED,Poems,1775 rbgenr,0.98,
Poems 1775. rbmscv,PROPOSED,Poems,1775 rbmscv,0.98,
Poems 1776. rbgenr,PROPOSED,Poems,1776 rbgenr,0.98,
Poems 1777. rbgenr,PROPOSED,Poems,1777 rbgenr,0.98,
Poems 1777. rbmscv,PROPOSED,Poems,1777 rbmscv,0.98,
Poems 1778. rbgenr,PROPOSED,Poems,1778 rbgenr,0.98,
Poems 1779. rbgenr,PROPOSED,Poems,1779 rbgenr,0.98,
Poems 1780. rbgenr,PROPOSED,Poems,1780 rbgenr,0.98,
Poems 1781. rbgenr,PROPOSED,Poems,1781 rbgenr,0.98,
Poems 1782. rbgenr,PROPOSED,Poems,1782 rbgenr,0.98,
Poems 1783. rbgenr,PROPOSED,Poems,1783 rbgenr,0.98,
Poems 1784. rbgenr,PROPOSED,Poems,1784 rbgenr,0.98,
Poems 1785. rbgenr,PROPOSED,Poems,1785 rbgenr,0.98,
Poems 1786. rbgenr,PROPOSED,Poems,1786 rbgenr,0.98,
Poems 1787. rbgenr,PROPOSED,Poems,1787 rbgenr,0.98,
Poems 1788. rbgenr,PROPOSED,Poems,1788 rbgenr,0.98,
Poems 1788. rbmscv,PROPOSED,Poems,1788 rbmscv,0.98,
Poems 1789. rbgenr,PROPOSED,Poems,1789 rbgenr,0.98,
Poems 1790. rbgenr,PROPOSED,Poems,1790 rbgenr,0.98,
Poems 1791. rbgenr,PROPOSED,Poems,1791 rbgenr,0.98,
Poems 1792. rbgenr,PROPOSED,Poems,1792 rbgenr,0.98,
Poems 1792. rbmscv,PROPOSED,Poems,1792 rbmscv,0.98,
Poems 1793. rbgenr,PROPOSED,Poems,1793 rbgenr,0.98,
Poems 1793. rbmscv,PROPOSED,Poems,1793 rbmscv,0.98,
Poems 1794. rbgenr,PROPOSED,Poems,1794 rbgenr,0.98,
Poems 1795. rbgenr,PROPOSED,Poems,1795 rbgenr,0.98,
Poems 1795. rbmscv,PROPOSED,Poems,1795 rbmscv,0.98,
Poems 1796. rbgenr,PROPOSED,Poems,1796 rbgenr,0.98,
Poems 1797. rbgenr,PROPOSED,Poems,1797 rbgenr,0.98,
Poems 1798. rbgenr,PROPOSED,Poems,1798 rbgenr,0.98,
Poems 1798. rbmscv,PROPOSED,Poems,1798 rbmscv,0.98,
Poems 1799. rbgenr,PROPOSED,Poems,1799 rbgenr,0.98,
Poems 1800. rbgenr,PROPOSED,Poems,1800 rbgenr,0.98,
Poems 1807. rbgenr,PROPOSED,Poems,1807 rbgenr,0.98,
Poems 1809. rbgenr,PROPOSED,Poems,1809 rbgenr,0.98,
Poems 1810. rbgenr,PROPOSED,Poems,1810 rbgenr,0.98,
Poems 1814. rbgenr,PROPOSED,Poems,1814 rbgenr,0.98,
Poems 1817. rbgenr,PROPOSED,Poems,1817 rbgenr,0.98,
Poems 1822. rbgenr,PROPOSED,Poems,1822 rbgenr,0.98,
Poems 1823. rbgenr,PROPOSED,Poems,1823 rbgenr,0.98,
Poems 1827. rbgenr,PROPOSED,Poems,1827 rbgenr,0.98,
Poems 1828. rbgenr,PROPOSED,Poems,1828 rbgenr,0.98,
Poems 1829. rbgenr,PROPOSED,Poems,1829 rbgenr,0.98,
Poems 1832. rbgenr,PROPOSED,Poems,1832 rbgenr,0.98,
Poems 1833. rbgenr,PROPOSED,Poems,1833 rbgenr,0.98,
Poems 1834. rbgenr,PROPOSED,Poems,1834 rbgenr,0.98,
Poems 1836. rbgenr,PROPOSED,Poems,1836 rbgenr,0.98,
Poems 1838. rbgenr,PROPOSED,Poems,1838 rbgenr,0.98,
Poems 1839. rbgenr,PROPOSED,Poems,1839 rbgenr,0.98,
Poems 1841. rbgenr,PROPOSED,Poems,1841 rbgenr,0.98,
Poems 1842. rbgenr,PROPOSED,Poems,1842 rbgenr,0.98,
Poems 1843. rbgenr,PROPOSED,Poems,1843 rbgenr,0.98,
Poems 1845. rbgenr,PROPOSED,Poems,1845 rbgenr,0.98,
Poems 1855. rbgenr,PROPOSED,Poems,1855 rbgenr,0.98,
Poems 1857. rbgenr,PROPOSED,Poems,1857 rbgenr,0.98,
Poems 1868. rbgenr,PROPOSED,Poems,1868 rbgenr,0.98,
Poems 1876. rbgenr,PROPOSED,Poems,1876 rbgenr,0.98,
Poems 18th century. rbgenr,PROPOSED,Poems,18th century rbgenr,0.98,
Poems 20th century Women authors. rbgenr,PROPOSED,Poems,20th century Women authors rbgenr,0.98,
Poems 20th century. rbgenr,PROPOSED,Poems,20th century rbgenr,0.98,
Poems 21st century. rbgenr,PROPOSED,Poems,21st century rbgenr,0.98,
Poems American 19th century. rbgenr,PROPOSED,Poems,American 19th century rbgenr,0.98,
Poems American 20th century. rbgenr,PROPOSED,Poems,American 20th century rbgenr,0.98,
Poems California 20th century. rbgenr,PROPOSED,Poems,California 20th century rbgenr,0.98,
Poems California Berkeley 20th century. rbgenr,PROPOSED,Poems,California Berkeley 20th century rbgenr,0.98,
Poems California Los Angeles 20th century. rbgenr,PROPOSED,Poems,California Los Angeles 20th century rbgenr,0.98,
Poems California San Francisco 20th century. rbgenr,PROPOSED,Poems,California San Francisco 20th century rbgenr,0.98,
Poems California San Francisco 20th century. rbmscv,PROPOSED,Poems,California San Francisco 20th century rbmscv,0.98,
Poems California Santa Rosa 1998. rbgenr,PROPOSED,Poems,California Santa Rosa 1998 rbgenr,0.98,
Poems Connecticut 20th century. rbgenr,PROPOSED,Poems,Connecticut 20th century rbgenr,0.98,
Poems Connecticut New Haven 1951. rbgenr,PROPOSED,Poems,Connecticut New Haven 1951 rbgenr,0.98,
Poems Connecticut Norfolk 20th century. rbgenr,PROPOSED,Poems,Connecticut Norfolk 20th century rbgenr,0.98,
Poems England 18th century. rbgenr,PROPOSED,Poems,England 18th century rbgenr,0.98,
Poems England 19th century. rbgenr,PROPOSED,Poems,England 19th century rbgenr,0.98,
Poems England London 1713. rbgenr,PROPOSED,Poems,England London 1713 rbgenr,0.98,
Poems England London 1965. rbgenr,PROPOSED,Poems,England London 1965 rbgenr,0.98,
Poems England London 1972. rbgenr,PROPOSED,Poems,England London 1972 rbgenr,0.98,
Poems England London 1982. rbgenr,PROPOSED,Poems,England London 1982 rbgenr,0.98,
Poems England London 19th century. rbgenr,PROPOSED,Poems,England London 19th century rbgenr,0.98,
Poems England Oxford 1976. rbgenr,PROPOSED,Poems,England Oxford 1976 rbgenr,0.98,
Poems England Oxford 1980. rbgenr,PROPOSED,Poems,England Oxford 1980 rbgenr,0.98,
Poems English 16th century. rbgenr,PROPOSED,Poems,English 16th century rbgenr,0.98,
Poems English 17th century. rbgenr,PROPOSED,Poems,English 17th century rbgenr,0.98,
Poems English 18th century. rbgenr,PROPOSED,Poems,English 18th century rbgenr,0.98,
Poems English 19th century. rbgenr,PROPOSED,Poems,English 19th century rbgenr,0.98,
Poems English 20th century. rbgenr,PROPOSED,Poems,English 20th century rbgenr,0.98,
Poems Great Britain 20th century. rbgenr,PROPOSED,Poems,Great Britain 20th century rbgenr,0.98,
Poems Greek 16th century. rbgenr,PROPOSED,Poems,Greek 16th century rbgenr,0.98,
Poems Illinois Urbana 20th century. rbgenr,PROPOSED,Poems,Illinois Urbana 20th century rbgenr,0.98,
Poems Iowa 20th century. rbgenr,PROPOSED,Poems,Iowa 20th century rbgenr,0.98,
Poems Latin 17th century. rbgenr,PROPOSED,Poems,Latin 17th century rbgenr,0.98,
Poems Latin 19th century. rbgenr,PROPOSED,Poems,Latin 19th century rbgenr,0.98,
Poems Massachusetts Boston 19th century. rbgenr,PROPOSED,Poems,Massachusetts Boston 19th century rbgenr,0.98,
Poems Michigan Detroit 20th century. rbgenr,PROPOSED,Poems,Michigan Detroit 20th century rbgenr,0.98,
Poems New Jersey Newark 20th century. rbgenr,PROPOSED,Poems,New Jersey Newark 20th century rbgenr,0.98,
Poems New Mexico Albuquerque 20th century. rbgenr,PROPOSED,Poems,New Mexico Albuquerque 20th century rbgenr,0.98,
Poems New York (State) 20th century. rbgenr,PROPOSED,Poems,New York (State) 20th century rbgenr,0.98,
Poems New York (State) New Rochelle 20th century. rbgenr,PROPOSED,Poems,New York (State) New Rochelle 20th century rbgenr,0.98,
Poems New York (State) New York 1969. rbgenr,PROPOSED,Poems,New York (State) New York 1969 rbgenr,0.98,
Poems New York (State) New York 1979. rbgenr,PROPOSED,Poems,New York (State) New York 1979 rbgenr,0.98,
Poems New York (State) New York 1984. rbgenr,PROPOSED,Poems,New York (State) New York 1984 rbgenr,0.98,
Poems New York (State) New York 1987. rbgenr,PROPOSED,Poems,New York (State) New York 1987 rbgenr,0.98,
Poems New York (State) New York 1996. rbgenr,PROPOSED,Poems,New York (State) New York 1996 rbgenr,0.98,
Poems New York (State) New York 1998. rbgenr,PROPOSED,Poems,New York (State) New York 1998 rbgenr,0.98,
Poems New York (State) New York 19th century. rbgenr,PROPOSED,Poems,New York (State) New York 19th century rbgenr,0.98,
Poems New York (State) New York 20th century. rbgenr,PROPOSED,Poems,New York (State) New York 20th century rbgenr,0.98,
Poems New York (State) New York 20th century. rbmscv,PROPOSED,Poems,New York (State) New York 20th century rbmscv,0.98,
Poems North Carolina 20th century. rbgenr,PROPOSED,Poems,North Carolina 20th century rbgenr,0.98,
Poems North Carolina Highlands 1962. rbgenr,PROPOSED,Poems,North Carolina Highlands 1962 rbgenr,0.98,
Poems Ontario Toronto 20th century. rbgenr,PROPOSED,Poems,Ontario Toronto 20th century rbgenr,0.98,
Poems Oregon 20th century. rbgenr,PROPOSED,Poems,Oregon 20th century rbgenr,0.98,
Poems Pennsylvania Pittsburgh 20th century. rbgenr,PROPOSED,Poems,Pennsylvania Pittsburgh 20th century rbgenr,0.98,
Poems Texas Houston 20th century. rbgenr,PROPOSED,Poems,Texas Houston 20th century rbgenr,0.98,
Poems United States 18th century. rbgenr,PROPOSED,Poems,United States 18th century rbgenr,0.98,
Poems United States 19th century. rbgenr,PROPOSED,Poems,United States 19th century rbgenr,0.98,
Poems United States 20th century. rbgenr,PROPOSED,Poems,United States 20th century rbgenr,0.98,
Poems United States 21st century. rbgenr,PROPOSED,Poems,United States 21st century rbgenr,0.98,
Poems Wisconsin 20th century. rbgenr,PROPOSED,Poems,Wisconsin 20th century rbgenr,0.98,
Poems rbgenr,PROPOSED,Poems,rbgenr,1.0,
Poems. New York (State) New York 1980. rbgenr,PROPOSED,Poems,. New York (State) New York 1980 rbgenr,0.98,
Poems. rbgenr,PROPOSED,Poems,rbgenr,1.0,
Poems. rbmscv,PROPOSED,Poems,rbmscv,1.0,
Poems. rbmscv http://id.loc.gov/vocabulary/rbmscv/cv00203,PROPOSED,Poems,rbmscv,1.0,
Point sizes (Type evidence) 16 point. rbtyp,REVIEW,,,0.0,
Prayer books. rbgenr,PROPOSED,Prayer books,rbgenr,1.0,
Prayer books. rbmscv,PROPOSED,Prayer books,rbmscv,1.0,
Prayers. rbgenr,PROPOSED,Prayers,rbgenr,1.0,
Prayers. rbmscv,PROPOSED,Prayers,rbmscv,1.0,
Presentation copies. rbmscv MMeT,PROPOSED,Presentation copies,rbmscv MMeT,1.0,
Presentation inscriptions (Provenance) rbprov MMeT,PROPOSED,Presentation inscriptions,(Provenance) rbprov MMeT,0.98,
Presentation inscriptions. rbmscv MMeT,PROPOSED,Presentation inscriptions,rbmscv MMeT,1.0,
Presentation inscriptions. rbmscv MWA,PROPOSED,Presentation inscriptions,rbmscv MWA,1.0,
Presentation inscriptions. rbmscv http://id.loc.gov/vocabulary/rbmscv/cv00182,PROPOSED,Presentation inscriptions,rbmscv,1.0,
Press figures (Printing) England 18th century. WaPS. rbpri,PROPOSED,Press figures,(Printing) England 18th century. WaPS rbpri,0.98,
Press figures (Printing) England 18th century. rbpri,PROPOSED,Press figures,(Printing) England 18th century rbpri,0.98,
Press figures (Printing) rbmscv,PROPOSED,Press figures,(Printing) rbmscv,0.98,
Press figures (Printing) rbpri,PROPOSED,Press figures,(Printing) rbpri,0.98,
Press figures (Printing). rbpri,PROPOSED,Press figures,(Printing) rbpri,0.98,
Price lists New Jersey Camden 1929. rbgenr,PROPOSED,Price lists,New Jersey Camden 1929 rbgenr,0.98,
Prices (Publishing) United States 1978. rbpub,REVIEW,,rbpub,0.0,
Primers (Instructional books) 1719. rbgenr,PROPOSED,Primers (Instructional books),1719 rbgenr,0.98,
Primers (Instructional books) 1771. rbgenr,PROPOSED,Primers (Instructional books),1771 rbgenr,0.98,
Primers (Instructional books) 1773. rbgenr,PROPOSED,Primers (Instructional books),1773 rbgenr,0.98,
Primers (Instructional books) 1775. rbgenr,PROPOSED,Primers (Instructional books),1775 rbgenr,0.98,
Primers (Instructional books) 1779. rbgenr,PROPOSED,Primers (Instructional books),1779 rbgenr,0.98,
Primers (Instructional books) 1782. rbgenr,PROPOSED,Primers (Instructional books),1782 rbgenr,0.98,
Primers (Instructional books) 1785. rbgenr,PROPOSED,Primers (Instructional books),1785 rbgenr,0.98,
Primers (Instructional books) 1786. rbgenr,PROPOSED,Primers (Instructional books),1786 rbgenr,0.98,
Primers (Instructional books) 1787. rbgenr,PROPOSED,Primers (Instructional books),1787 rbgenr,0.98,
Primers (Instructional books) 1789. rbgenr,PROPOSED,Primers (Instructional books),1789 rbgenr,0.98,
Primers (Instructional books) 1790. rbgenr,PROPOSED,Primers (Instructional books),1790 rbgenr,0.98,
Primers (Instructional books) 1794. rbgenr,PROPOSED,Primers (Instructional books),1794 rbgenr,0.98,
Primers (Instructional books) 1795. rbgenr,PROPOSED,Primers (Instructional books),1795 rbgenr,0.98,
Primers (Instructional books) 1796. rbgenr,PROPOSED,Primers (Instructional books),1796 rbgenr,0.98,
Primers (Instructional books) 1798. rbgenr,PROPOSED,Primers (Instructional books),1798 rbgenr,0.98,
Princeton copy 1 Authors' presentation copies. rbmscv NjP,REVIEW,,rbmscv NjP,0.0,
Princeton copy 1 Dust jackets. rbmscv NjP,REVIEW,,rbmscv NjP,0.0,
Printed paper binding labels. rbmscv,PROPOSED,Printed paper binding labels,rbmscv,1.0,
Printed paper bindings (Binding) 18th century. rbbin MMeT,PROPOSED,Printed paper bindings,(Binding) 18th century rbbin MMeT,0.98,
Printed paper bindings (Binding) rbbin MMeT,PROPOSED,Printed paper bindings,(Binding) rbbin MMeT,0.98,
Printed paper bindings. rbmscv MMeT,PROPOSED,Printed paper bindings,rbmscv MMeT,1.0,
Printed papers. rbmscv,PROPOSED,Printed papers,rbmscv,1.0,
Printed waste (Binding) 17th century. rbbin MMeT,PROPOSED,Printed waste,(Binding) 17th century rbbin MMeT,0.98,
Printed waste (Binding) England 19th century. rbbin MMeT,PROPOSED,Printed waste,(Binding) England 19th century rbbin MMeT,0.98,
Printed waste (Binding) Italy 17th century. rbbin MMeT,PROPOSED,Printed waste,(Binding) Italy 17th century rbbin MMeT,0.98,
Printed waste (Binding) rbbin MMeT,PROPOSED,Printed waste,(Binding) rbbin MMeT,0.98,
Printed wrappers (Binding) 19th century. rbbin MMeT,PROPOSED,Printed wrappers,(Binding) 19th century rbbin MMeT,0.98,
Printed wrappers (Binding) Germany 19th century. rbbin MMeT,PROPOSED,Printed wrappers,(Binding) Germany 19th century rbbin MMeT,0.98,
Printed wrappers (Binding) rbmscv,PROPOSED,Printed wrappers,(Binding) rbmscv,0.98,
Printed wrappers. rbmscv,PROPOSED,Printed wrappers,rbmscv,1.0,
Printed wrappers. rbmscv MMeT,PROPOSED,Printed wrappers,rbmscv MMeT,1.0,
Printer's advertisements. rbgenr,PROPOSED,Printers' advertisements,rbgenr,0.9583333333333334,
Printer's devices (Printing) 1522. rbpri,REVIEW,,rbpri,0.0,
Printer's devices (Printing) 1547. rbpri,REVIEW,,rbpri,0.0,
Printer's devices (Printing) England London 20th century. rbpri,REVIEW,,rbpri,0.0,
Printer's devices (Printing) rbpri,REVIEW,,rbpri,0.0,
Printers devices (Printing) Italy 17th century. rbpri,REVIEW,,rbpri,0.0,
Printers devices (Printing) rbpri,REVIEW,,rbpri,0.0,
Printers' advertisements (Printing) Italy 17th century. rbpri,PROPOSED,Printers' advertisements,(Printing) Italy 17th century rbpri,0.98,
Printers' advertisements England 17th century. rbgenr,PROPOSED,Printers' advertisements,England 17th century rbgenr,0.98,
Printers' advertisements Maryland Baltimore 20th century. rbgenr,PROPOSED,Printers' advertisements,Maryland Baltimore 20th century rbgenr,0.98,
Printers' advertisements Maryland Baltimore 20th century. rbmscv,PROPOSED,Printers' advertisements,Maryland Baltimore 20th century rbmscv,0.98,
Printers' advertisements Massachusetts Boston. rbgenr,PROPOSED,Printers' advertisements,Massachusetts Boston rbgenr,0.98,
Printers' advertisements New York (State) Albany. rbgenr,PROPOSED,Printers' advertisements,New York (State) Albany rbgenr,0.98,
Printers' advertisements Pennsylvania Philadelphia. rbgenr,PROPOSED,Printers' advertisements,Pennsylvania Philadelphia rbgenr,0.98,
Printers' advertisements Virginia Petersburg. rbgenr,PROPOSED,Printers' advertisements,Virginia Petersburg rbgenr,0.98,
Printers' advertisements Virginia Richmond. rbgenr,PROPOSED,Printers' advertisements,Virginia Richmond rbgenr,0.98,
Printers' devices (Printing) Belgium Antwerp 16th century. rbpri,PROPOSED,Printers' devices,(Printing) Belgium Antwerp 16th century rbpri,0.98,
Printers' devices (Printing) California San Francisco 20th century. rbpri,PROPOSED,Printers' devices,(Printing) California San Francisco 20th century rbpri,0.98,
Printers' devices (Printing) England 16th century. rbpri,PROPOSED,Printers' devices,(Printing) England 16th century rbpri,0.98,
Printers' devices (Printing) England 17th century. rbpri,PROPOSED,Printers' devices,(Printing) England 17th century rbpri,0.98,
Printers' devices (Printing) England 19th century. rbpri CaBViV,PROPOSED,Printers' devices,(Printing) England 19th century rbpri CaBViV,0.98,
Printers' devices (Printing) England Berkshire 20th century. rbpri,PROPOSED,Printers' devices,(Printing) England Berkshire 20th century rbpri,0.98,
Printers' devices (Printing) England London 16th century. rbpri,PROPOSED,Printers' devices,(Printing) England London 16th century rbpri,0.98,
Printers' devices (Printing) England London 17th century. rbpri,PROPOSED,Printers' devices,(Printing) England London 17th century rbpri,0.98,
Printers' devices (Printing) England London 1915. rbpri,PROPOSED,Printers' devices,(Printing) England London 1915 rbpri,0.98,
Printers' devices (Printing) England London 19th century. rbpri,PROPOSED,Printers' devices,(Printing) England London 19th century rbpri,0.98,
Printers' devices (Printing) France 16th century. rbpri,PROPOSED,Printers' devices,(Printing) France 16th century rbpri,0.98,
Printers' devices (Printing) France Lyon 16th century. rbpri,PROPOSED,Printers' devices,(Printing) France Lyon 16th century rbpri,0.98,
Printers' devices (Printing) France Paris 16th century. rbpri,PROPOSED,Printers' devices,(Printing) France Paris 16th century rbpri,0.98,
Printers' devices (Printing) France Paris 17th century. rbpri,PROPOSED,Printers' devices,(Printing) France Paris 17th century rbpri,0.98,
Printers' devices (Printing) France Paris 20th century. rbpri,PROPOSED,Printers' devices,(Printing) France Paris 20th century rbpri,0.98,
Printers' devices (Printing) France Rouen 16th century. rbpri,PROPOSED,Printers' devices,(Printing) France Rouen 16th century rbpri,0.98,
Printers' devices (Printing) Germany 16th century. rbpri,PROPOSED,Printers' devices,(Printing) Germany 16th century rbpri,0.98,
Printers' devices (Printing) Germany Cologne 16th century. rbpri,PROPOSED,Printers' devices,(Printing) Germany Cologne 16th century rbpri,0.98,
Printers' devices (Printing) Germany Frankfurt am Main 16th century. rbpri,PROPOSED,Printers' devices,(Printing) Germany Frankfurt am Main 16th century rbpri,0.98,
Printers' devices (Printing) Germany Heidelberg rbpri,PROPOSED,Printers' devices,(Printing) Germany Heidelberg rbpri,0.98,
Printers' devices (Printing) Germany Heidelberg. rbpri,PROPOSED,Printers' devices,(Printing) Germany Heidelberg rbpri,0.98,
Printers' devices (Printing) Germany Marburg 16th century. rbpri,PROPOSED,Printers' devices,(Printing) Germany Marburg 16th century rbpri,0.98,
Printers' devices (Printing) Germany Trier 16th century. rbpri,PROPOSED,Printers' devices,(Printing) Germany Trier 16th century rbpri,0.98,
Printers' devices (Printing) Great Britain 20th century. rbpri,PROPOSED,Printers' devices,(Printing) Great Britain 20th century rbpri,0.98,
Printers' devices (Printing) Italy 1540. rbpri,PROPOSED,Printers' devices,(Printing) Italy 1540 rbpri,0.98,
